Name,Class,Parent,Centroid X µm,Centroid Y µm
Target: CD3: CD4,Target: CD3: CD4,Other,430.34,292.26
Target: CD68,Target: CD68,Other,481.11,289.54
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,531.44,290.22
PathCellObject,,Other,794.37,292.11
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,491.17,293.28
Target: CD68,Target: CD68,Other,558.53,292.27
PathCellObject,,Other,416.77,292.82
Target: CD68,Target: CD68,Other,472.17,293.96
Target: CD68: CD4,Target: CD68: CD4,Other,601.9,294.8
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,576.13,293.05
Target: CD3: CD8,Target: CD3: CD8,Other,681.08,293.07
Target: CD20: CD3,Target: CD20: CD3,Other,712.47,292.91
PathCellObject,,Other,730.95,294.97
Target: CD68: CD8,Target: CD68: CD8,Other,392.8,293.6
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,501,295.68
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,689.38,292.83
Target: CD20: CD68: CD3: CD4,Target: CD20: CD68: CD3: CD4,Other,702.09,295.96
Target: CD68,Target: CD68,Other,756.88,294.68
Target: CD68: CD4,Target: CD68: CD4,Other,662.83,294.72
Target: CD3: CD4,Target: CD3: CD4,Other,511.28,294.99
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,653.77,295.26
Target: CD3: CD8: FoxP3,Target: CD3: CD8: FoxP3,Other,329.02,293.39
Target: CD3: CD8,Target: CD3: CD8,Other,440.8,294.32
Target: CD68,Target: CD68,Other,462.38,294.41
Target: CD3: CD4: CD8: FoxP3,Target: CD3: CD4: CD8: FoxP3,Other,281.5,300.53
Target: CD68: CD3: CD4: CD8: FoxP3,Target: CD68: CD3: CD4: CD8: FoxP3,Other,289.04,297.55
Target: CD20,Target: CD20,Other,425.18,298.53
PathCellObject,,Other,782.73,293.56
PathCellObject,,Other,454.6,297.27
Target: CD20: CD68,Target: CD20: CD68,Other,482.99,297.77
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,407.7,298.38
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,517.31,299.64
Target: CD3: CD8,Target: CD3: CD8,Other,538.69,299.4
Target: CD3: CD4,Target: CD3: CD4,Other,737.74,297.7
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,526.26,301.12
Target: CD68,Target: CD68,Other,576.93,301.81
Target: CD68: CD4,Target: CD68: CD4,Other,640.31,299.41
PathCellObject,,Other,323.49,300.08
Target: CD3: CD8,Target: CD3: CD8,Other,447.55,299.92
PathCellObject,,Other,746.13,298.01
Target: CD68: CD4,Target: CD68: CD4,Other,624.25,300.73
Target: CD68,Target: CD68,Other,394.55,301.79
PathCellObject,,Other,787.31,301.44
PathCellObject,,Other,331.47,302.25
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,562.59,301.66
Target: CD68: CD4,Target: CD68: CD4,Other,775.4,302.83
Target: CD20,Target: CD20,Other,683.04,303.47
Target: CD3: CD4,Target: CD3: CD4,Other,694.78,302.35
Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,Other,508.68,302.82
Target: CD20: CD4,Target: CD20: CD4,Other,709.37,303.31
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,301.76,303.17
Target: CD3: CD8,Target: CD3: CD8,Other,316.66,304.82
PathCellObject,,Other,441.7,304.51
PathCellObject,,Other,753.47,304.92
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,271.99,303.09
Target: CD68: CD4,Target: CD68: CD4,Other,589.83,303.78
PathCellObject,,Other,740.24,306.3
PathCellObject,,Other,655.48,306.37
PathCellObject,,Other,664.27,303.99
Target: CD68,Target: CD68,Other,545.34,308.08
Target: CD68,Target: CD68,Other,474.3,305.57
Target: CD68: CD4,Target: CD68: CD4,Other,553.42,304.8
Target: CD68: CD3: CD4: FoxP3,Target: CD68: CD3: CD4: FoxP3,Other,614.7,306.8
Target: CD3: CD4,Target: CD3: CD4,Other,729.35,306.41
Target: CD68: CD3: CD4: CD8: FoxP3,Target: CD68: CD3: CD4: CD8: FoxP3,Other,241.95,308.53
Target: CD20,Target: CD20,Other,484.23,306.68
PathCellObject,,Other,646.96,306.92
Target: CD68,Target: CD68,Other,600.6,307.48
Target: CD68,Target: CD68,Other,398.58,309.46
Target: CD68,Target: CD68,Other,502.82,309.35
Target: CD68: CD4,Target: CD68: CD4,Other,254.47,310.47
Target: CD8,Target: CD8,Other,337.33,307.51
Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,Other,463.09,308.65
Target: CD3: CD8,Target: CD3: CD8,Other,266.95,310.36
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,688.97,308.81
Target: CD68: CD4,Target: CD68: CD4,Other,788.92,312.21
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,608.25,311.11
Target: CD68,Target: CD68,Other,564.16,311.23
Target: CD20: CD4,Target: CD20: CD4,Other,722.09,312.59
PathCellObject,,Other,331.39,311.7
PathCellObject,,Other,411.64,309.16
Target: CD68,Target: CD68,Other,581.79,314.18
Target: CD68,Target: CD68,Other,768.42,311.81
Target: CD68,Target: CD68,Other,471.93,312.88
Target: CD68: CD4,Target: CD68: CD4,Other,641.55,314.06
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,691.73,314.19
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,290.37,314.65
Target: CD3: CD8,Target: CD3: CD8,Other,308.13,312.65
PathCellObject,,Other,421.26,313.13
PathCellObject,,Other,324.55,314.88
Target: CD3: FoxP3,Target: CD3: FoxP3,Other,316.69,315.06
Target: CD3: CD4,Target: CD3: CD4,Other,525.27,313.7
Target: CD68,Target: CD68,Other,572.46,314.07
Target: CD3: CD4,Target: CD3: CD4,Other,699.41,313.16
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,277.71,317.25
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Other,593.33,315.37
PathCellObject,,Other,480.58,316.6
Target: CD3: CD4,Target: CD3: CD4,Other,301.62,315.79
PathCellObject,,Other,389.22,316.22
Target: CD3,Target: CD3,Other,408.32,316.99
Target: CD68,Target: CD68,Other,498.02,320.06
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,678.09,316.32
Target: CD68,Target: CD68,Other,761.52,319.3
Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,Other,337.24,321.08
PathCellObject,,Other,488.98,316.98
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,737.03,317.2
Target: CD68,Target: CD68,Other,619.74,318.4
PathCellObject,,Other,370.55,317.94
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,687.04,319.87
Target: CD3: CD4,Target: CD3: CD4,Other,566.27,319.56
Target: CD3: CD4,Target: CD3: CD4,Other,231.69,321.71
PathCellObject,,Other,468.42,322.12
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,745.68,320.48
PathCellObject,,Other,312.2,321.61
Target: CD3: CD8,Target: CD3: CD8,Other,601.32,323.46
Target: CD3,Target: CD3,Other,415.87,322.85
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Other,700.7,321.83
PathCellObject,,Other,325.7,324.56
PathCellObject,,Other,398.92,322.13
Target: CD3: CD4,Target: CD3: CD4,Other,298.14,325.56
Target: CD68,Target: CD68,Other,424.06,325.98
Target: CD3: FoxP3,Target: CD3: FoxP3,Other,730.14,324.51
Target: CD68,Target: CD68,Other,266.72,326.8
Target: FoxP3,Target: FoxP3,Other,381.43,325.39
Target: CD3: CD4,Target: CD3: CD4,Other,670,322.76
Target: CD3: CD4,Target: CD3: CD4,Other,253.12,324.95
Target: CD68,Target: CD68,Other,408.11,325.05
PathCellObject,,Other,752.9,324.78
PathCellObject,,Other,388.95,325.03
Target: CD8,Target: CD8,Other,795.78,324.3
PathCellObject,,Other,561.31,325.57
Target: CD68: CD3,Target: CD68: CD3,Other,625,326.42
Target: CD3,Target: CD3,Other,476.92,327.25
PathCellObject,,Other,486.05,327.83
PathCellObject,,Other,642.31,327.45
Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,Other,739.44,328.48
Target: CD3: CD4,Target: CD3: CD4,Other,287.94,326.94
Target: CD68,Target: CD68,Other,525.59,325.33
Target: CD68: CD4,Target: CD68: CD4,Other,573.75,324.97
Target: CD3: CD4,Target: CD3: CD4,Other,693.21,327.23
Target: CD3: CD4,Target: CD3: CD4,Other,706.82,325.95
PathCellObject,,Other,787.89,328.38
Target: CD3: CD4,Target: CD3: CD4,Other,306.64,329.42
PathCellObject,,Other,372.29,327.76
Target: CD68,Target: CD68,Other,778.21,327.18
PathCellObject,,Other,348.75,325.16
Target: CD68,Target: CD68,Other,435.17,325.78
Target: CD68,Target: CD68,Other,517,328.89
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,680.61,327.51
Target: CD3: CD8,Target: CD3: CD8,Other,722.09,327.52
PathCellObject,,Other,613.73,327.98
Target: CD3: CD4,Target: CD3: CD4,Other,658.01,330.1
Target: CD68,Target: CD68,Other,58.59,334.19
Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,Other,685.15,332.23
Target: CD20: CD3: CD4: FoxP3,Target: CD20: CD3: CD4: FoxP3,Other,713.66,331.3
Target: CD3,Target: CD3,Other,395.31,332.35
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,673.11,333.03
Target: CD3,Target: CD3,Other,281.46,330.57
Target: CD68: CD3,Target: CD68: CD3,Other,357.45,329.66
PathCellObject,,Other,530.45,331.95
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Other,225.23,333.72
PathCellObject,,Other,497.08,332.77
Target: CD3: CD4,Target: CD3: CD4,Other,542.69,330.17
Target: CD3: CD4,Target: CD3: CD4,Other,568.35,331.49
Target: CD3: CD4,Target: CD3: CD4,Other,635.22,333.89
PathCellObject,,Other,343.84,334.74
Target: CD20: CD3: CD4: FoxP3,Target: CD20: CD3: CD4: FoxP3,Other,576.15,333.31
Target: CD3: CD8,Target: CD3: CD8,Other,595.35,332.41
Target: CD3: CD4,Target: CD3: CD4,Other,234.07,333.21
Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,Other,251,334.68
Target: CD3,Target: CD3,Other,370.16,336.19
Target: CD3: CD4,Target: CD3: CD4,Other,550.4,334.71
Target: CD3: CD4: CD8: FoxP3,Target: CD3: CD4: CD8: FoxP3,Other,707.18,336.24
Target: CD68,Target: CD68,Other,38.6,334.32
Target: CD3: CD8,Target: CD3: CD8,Other,319.42,334.98
Target: CD3: CD4,Target: CD3: CD4,Other,559.3,334.95
Target: CD3: CD4,Target: CD3: CD4,Other,606.45,336.34
Target: CD3: CD8,Target: CD3: CD8,Other,701.33,334.76
Target: CD20: CD68,Target: CD20: CD68,Other,770.24,335.07
Target: CD3,Target: CD3,Other,363.2,336.57
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Other,691.63,335.5
Target: CD3: CD4,Target: CD3: CD4,Other,760.89,336.12
Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,Other,585.52,334.86
Target: CD68,Target: CD68,Other,410.83,337.27
Target: CD3: CD4,Target: CD3: CD4,Other,626.51,337.08
Target: CD3: CD8,Target: CD3: CD8,Other,281.05,337.77
Target: CD68,Target: CD68,Other,438.6,337.62
Target: CD3: CD4,Target: CD3: CD4,Other,297.93,336.78
Target: CD68,Target: CD68,Other,451.52,335.63
Target: CD68: CD3,Target: CD68: CD3,Other,487.11,341.69
Target: CD3: CD4,Target: CD3: CD4,Other,568.78,338.14
PathCellObject,,Other,749.58,336.73
Target: CD68: CD4,Target: CD68: CD4,Other,240.21,339.73
PathCellObject,,Other,382.58,338.07
Target: CD20: CD8,Target: CD20: CD8,Other,720.91,336.97
PathCellObject,,Other,783.45,341.02
Target: CD20,Target: CD20,Other,794.96,339.03
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,535.9,340.19
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,272.74,339.67
Target: CD3,Target: CD3,Other,305.15,339.01
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,290.03,339.66
Target: CD3: CD4,Target: CD3: CD4,Other,332.42,338.04
Target: CD20: CD3,Target: CD20: CD3,Other,594.78,342.1
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,734.37,338.86
PathCellObject,,Other,356.4,339.84
Target: CD3: CD4,Target: CD3: CD4,Other,615.68,340.67
Target: CD3: CD4,Target: CD3: CD4,Other,502.24,339.55
Target: CD3: CD4,Target: CD3: CD4,Other,697.3,341.84
Target: CD68,Target: CD68,Other,423.68,341.98
PathCellObject,,Other,727.1,345.35
Target: CD68,Target: CD68,Other,405.46,341.36
Target: CD20: CD3,Target: CD20: CD3,Other,579.63,343.3
Target: CD3: CD4,Target: CD3: CD4,Other,714.12,342.04
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Other,741.3,344.88
Target: CD3: CD4,Target: CD3: CD4,Other,564.48,344.04
Target: CD3: CD4,Target: CD3: CD4,Other,657.68,341.79
Target: CD20,Target: CD20,Other,774.58,344.64
PathCellObject,,Other,686.97,345.73
PathCellObject,,Other,397.99,345.45
Target: CD3,Target: CD3,Other,543.48,343.88
Target: CD3: CD4,Target: CD3: CD4,Other,555.59,345.22
PathCellObject,,Other,311.41,342.88
Target: CD3: CD4,Target: CD3: CD4,Other,507.39,345.29
Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,Other,264.29,345.95
Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,Other,282.26,348.11
PathCellObject,,Other,338.18,347.61
PathCellObject,,Other,352.24,346.59
Target: CD68: CD4,Target: CD68: CD4,Other,477.52,347.51
Target: CD3: CD4,Target: CD3: CD4,Other,607.06,346.78
Target: CD68,Target: CD68,Other,298.65,345.67
Target: CD20,Target: CD20,Other,756.56,345.32
Target: CD3: CD4,Target: CD3: CD4,Other,250.72,347.19
Target: CD3: CD4,Target: CD3: CD4,Other,572.96,346.98
Target: CD3: CD4,Target: CD3: CD4,Other,648.95,346.04
PathCellObject,,Other,363.69,348.33
Target: CD68: CD4,Target: CD68: CD4,Other,379.91,346.88
PathCellObject,,Other,448.97,348.35
Target: CD68,Target: CD68,Other,467.57,348.38
Target: CD4,Target: CD4,Other,517.38,346.04
PathCellObject,,Other,548.71,349.01
Target: CD20,Target: CD20,Other,720.08,350.56
PathCellObject,,Other,307.2,348.44
Target: CD3: CD4,Target: CD3: CD4,Other,712.21,348.95
Target: CD4,Target: CD4,Other,231.49,351.3
Target: CD3,Target: CD3,Other,316.91,350.15
Target: CD8,Target: CD8,Other,326.09,350.93
Target: CD3: CD4,Target: CD3: CD4,Other,498.76,351.78
Target: CD68,Target: CD68,Other,559.7,351.58
PathCellObject,,Other,793.4,349.73
Target: CD3,Target: CD3,Other,744.56,352.37
PathCellObject,,Other,761.43,350.41
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,530.34,351.36
Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,Other,273.49,354.6
Target: CD68,Target: CD68,Other,345.81,354.19
Target: CD68,Target: CD68,Other,370.02,351.73
Target: CD3: CD4,Target: CD3: CD4,Other,242.92,355.82
Target: CD3: CD4,Target: CD3: CD4,Other,293.16,353.18
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,568.11,355.92
Target: CD3: CD8,Target: CD3: CD8,Other,752.33,355.53
PathCellObject,,Other,304.48,355.49
Target: CD68: CD3,Target: CD68: CD3,Other,512.28,355.8
PathCellObject,,Other,375.24,357.14
Target: CD68,Target: CD68,Other,385.28,355.97
PathCellObject,,Other,540.72,356.86
Target: CD68: CD3: FoxP3,Target: CD68: CD3: FoxP3,Other,689.49,356.83
Target: CD68,Target: CD68,Other,702.18,355.05
PathCellObject,,Other,784.49,354.82
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Other,354.9,357.18
Target: CD68,Target: CD68,Other,397.64,354.87
Target: CD8,Target: CD8,Other,312.72,359.8
PathCellObject,,Other,367.96,360.09
Target: CD68,Target: CD68,Other,447.02,358.1
Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,Other,678.25,358.03
Target: CD68: CD8,Target: CD68: CD8,Other,764.39,357.46
PathCellObject,,Other,338.82,360.59
Target: CD3: CD8,Target: CD3: CD8,Other,438.24,358.6
Target: CD68,Target: CD68,Other,458.82,358.86
PathCellObject,,Other,635.96,357.6
Target: CD3: CD8,Target: CD3: CD8,Other,777.55,360.47
PathCellObject,,Other,795.42,358.49
Target: CD68,Target: CD68,Other,403.75,360.08
Target: CD3: CD4,Target: CD3: CD4,Other,251.55,362.63
PathCellObject,,Other,485.24,361.54
Target: CD20: CD3: CD8: FoxP3,Target: CD20: CD3: CD8: FoxP3,Other,670.09,360.84
Target: CD3,Target: CD3,Other,394.78,364.12
PathCellObject,,Other,290.03,364.93
PathCellObject,,Other,359.8,364.35
Target: CD68,Target: CD68,Other,519.66,364.64
Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,Other,658.78,364.62
Target: CD3,Target: CD3,Other,645.86,364.64
Target: CD3: CD8,Target: CD3: CD8,Other,770.36,367.55
Target: CD68,Target: CD68,Other,795.45,366.34
Target: CD3: CD4,Target: CD3: CD4,Other,349.48,366.94
Target: CD3,Target: CD3,Other,385.75,366.51
Target: CD3: CD4,Target: CD3: CD4,Other,535.29,366.46
PathCellObject,,Other,610.99,366.75
PathCellObject,,Other,638.31,366.4
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,760.01,366.47
Target: CD68,Target: CD68,Other,376.91,369.4
Target: CD68,Target: CD68,Other,446.7,368.11
Target: CD3: CD8,Target: CD3: CD8,Other,686.1,368.81
Target: CD68: CD3,Target: CD68: CD3,Other,701.71,368.9
PathCellObject,,Other,787.04,367.44
PathCellObject,,Other,462.05,368.79
Target: CD3: CD4,Target: CD3: CD4,Other,269.72,367.54
Target: CD3: CD4,Target: CD3: CD4,Other,301.67,367.07
PathCellObject,,Other,629.88,368.72
PathCellObject,,Other,748.26,366.65
Target: CD68,Target: CD68,Other,366.5,369.41
Target: CD8,Target: CD8,Other,310.26,371.06
Target: CD68,Target: CD68,Other,728.94,369.59
Target: CD68: CD3,Target: CD68: CD3,Other,400.02,373.94
Target: CD3,Target: CD3,Other,758.47,375.48
PathCellObject,,Other,320.08,374.26
PathCellObject,,Other,353.78,375.52
Target: CD68,Target: CD68,Other,410.33,374.61
PathCellObject,,Other,796.27,377.99
PathCellObject,,Other,297.7,379.61
PathCellObject,,Other,520.27,375.26
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,749.89,375.01
PathCellObject,,Other,654.53,376.68
PathCellObject,,Other,246,376.83
Target: CD68,Target: CD68,Other,367.89,375.74
PathCellObject,,Other,606.9,376.94
Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,Other,786.43,379.36
PathCellObject,,Other,531,377.52
Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,Other,721.37,377.4
Target: CD3: CD4,Target: CD3: CD4,Other,209.94,376.03
Target: CD3,Target: CD3,Other,335.03,374.56
Target: CD8,Target: CD8,Other,733.33,381.13
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,359.56,381.13
PathCellObject,,Other,445.8,380.3
PathCellObject,,Other,644.77,379.63
Target: CD68: CD8,Target: CD68: CD8,Other,713.37,379.13
PathCellObject,,Other,767.22,379.76
Target: CD68,Target: CD68,Other,512.29,380.64
Target: CD68,Target: CD68,Other,387.34,381.42
PathCellObject,,Other,537.48,381.47
PathCellObject,,Other,496.39,381.62
Target: CD68,Target: CD68,Other,682.91,380.66
Target: CD68,Target: CD68,Other,663.7,382.23
Target: CD3: CD8,Target: CD3: CD8,Other,743.25,380.6
PathCellObject,,Other,331.43,381.78
Target: CD68,Target: CD68,Other,370.15,381.28
Target: CD3,Target: CD3,Other,544.84,379.42
Target: CD68,Target: CD68,Other,417.9,383.14
PathCellObject,,Other,309.72,381.98
Target: CD68,Target: CD68,Other,317.99,384.49
PathCellObject,,Other,344.85,382.44
Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,Other,751.43,383.8
Target: CD3: CD4,Target: CD3: CD4,Other,210.42,385.74
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,235.66,382.07
Target: CD68,Target: CD68,Other,396.74,386.82
Target: CD20: CD68,Target: CD20: CD68,Other,604.89,383.86
PathCellObject,,Other,324.8,390.16
PathCellObject,,Other,473.53,387.14
Target: CD68,Target: CD68,Other,619.75,385.67
Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,Other,228.17,385.54
Target: CD68,Target: CD68,Other,549.3,386.66
Target: CD3: CD8,Target: CD3: CD8,Other,196.53,387.11
Target: CD20,Target: CD20,Other,363.88,387.85
PathCellObject,,Other,372.5,386.31
PathCellObject,,Other,340.16,387.82
Target: CD8,Target: CD8,Other,302.5,390.6
Target: CD68,Target: CD68,Other,405.65,388.38
Target: CD68,Target: CD68,Other,710.96,391.27
Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,Other,243.18,388.32
PathCellObject,,Other,771.82,387.02
Target: CD20: CD4,Target: CD20: CD4,Other,611.42,388.74
Target: CD8,Target: CD8,Other,250.72,391.6
Target: CD8,Target: CD8,Other,261.64,390.74
Target: CD68,Target: CD68,Other,378.23,390.5
Target: CD20,Target: CD20,Other,604.62,392.09
PathCellObject,,Other,310.83,390.08
Target: CD68: CD8,Target: CD68: CD8,Other,535.34,390.96
PathCellObject,,Other,566.27,388.41
Target: CD68,Target: CD68,Other,630.76,389.52
Target: CD68,Target: CD68,Other,573.57,390.29
Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,Other,237.66,393.72
Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,Other,647.03,393.55
Target: CD68: CD4,Target: CD68: CD4,Other,656.86,390.84
PathCellObject,,Other,744.56,392.56
PathCellObject,,Other,333,392.94
Target: CD68,Target: CD68,Other,594.31,392.21
Target: CD8,Target: CD8,Other,732.78,393.02
Target: CD68,Target: CD68,Other,758.74,391.13
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,368.74,393.01
PathCellObject,,Other,285.91,393.74
PathCellObject,,Other,496.77,394.41
Target: CD68: CD4: CD8,Target: CD68: CD4: CD8,Other,580.53,393.45
PathCellObject,,Other,343.34,395.7
Target: CD68,Target: CD68,Other,769.91,394.31
Target: CD68,Target: CD68,Other,422.47,395.46
Target: CD68,Target: CD68,Other,789.99,393.61
PathCellObject,,Other,227.22,396.16
Target: CD68: CD3,Target: CD68: CD3,Other,384.62,395.59
PathCellObject,,Other,549.91,397.61
Target: CD68: CD4,Target: CD68: CD4,Other,411.3,396.9
Target: CD68,Target: CD68,Other,561.19,396.61
Target: CD68,Target: CD68,Other,612.89,395.21
PathCellObject,,Other,315.33,396.86
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,200.04,399.67
Target: CD68,Target: CD68,Other,400.6,397.81
PathCellObject,,Other,430.36,396.15
Target: FoxP3,Target: FoxP3,Other,781.15,397.39
Target: CD20: CD68: CD3: CD8,Target: CD20: CD68: CD3: CD8,Other,212,397.53
PathCellObject,,Other,482.41,397.29
Target: CD68: CD4: CD8,Target: CD68: CD4: CD8,Other,661.09,400.26
PathCellObject,,Other,753.62,398.87
PathCellObject,,Other,296.58,399.18
PathCellObject,,Other,306.17,399.08
Target: CD68: CD3,Target: CD68: CD3,Other,273.18,398.2
Target: CD68,Target: CD68,Other,371.06,401.22
Target: CD68,Target: CD68,Other,392.03,400.64
PathCellObject,,Other,537.81,401.51
Target: CD68: CD4,Target: CD68: CD4,Other,635.73,402.35
Target: CD68: CD4: CD8,Target: CD68: CD4: CD8,Other,718.52,402.96
Target: CD68: CD3,Target: CD68: CD3,Other,614.47,404.36
Target: CD3: CD8,Target: CD3: CD8,Other,729.91,402.88
Target: CD8,Target: CD8,Other,246.55,403.79
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,767.79,402.81
